#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1403636581548555520,4.693261,-1.779286,1.057129,0.584792,-0.150013,-0.789566,-0.110042,0.021011,-0.001463,-0.492785,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581553555456,4.693365,-1.779298,1.054636,0.584294,-0.150278,-0.789909,-0.109864,0.020852,-0.003355,-0.504307,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581558555648,4.693471,-1.779317,1.052089,0.583783,-0.150546,-0.790261,-0.109685,0.021226,-0.004516,-0.514504,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581563555584,4.693578,-1.779340,1.049495,0.583266,-0.150805,-0.790619,-0.109505,0.021919,-0.004687,-0.523210,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581568555520,4.693690,-1.779362,1.046861,0.582740,-0.151053,-0.790986,-0.109315,0.022745,-0.003901,-0.530325,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581573555456,4.693805,-1.779378,1.044194,0.582209,-0.151288,-0.791360,-0.109115,0.023291,-0.002524,-0.536372,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581578555648,4.693922,-1.779387,1.041499,0.581684,-0.151505,-0.791733,-0.108909,0.023326,-0.001234,-0.541533,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581583555584,4.694037,-1.779391,1.038780,0.581173,-0.151689,-0.792103,-0.108689,0.022930,-0.000481,-0.546096,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581588555520,4.694150,-1.779393,1.036038,0.580679,-0.151823,-0.792474,-0.108441,0.022214,-0.000268,-0.550798,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581593555456,4.694259,-1.779395,1.033270,0.580200,-0.151899,-0.792846,-0.108176,0.021405,-0.000382,-0.556328,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581598555648,4.694364,-1.779397,1.030472,0.579735,-0.151923,-0.793219,-0.107909,0.020627,-0.000588,-0.562765,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581603555328,4.694466,-1.779401,1.027641,0.579279,-0.151914,-0.793591,-0.107640,0.019983,-0.000731,-0.569818,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581608555520,4.694564,-1.779405,1.024772,0.578826,-0.151888,-0.793963,-0.107364,0.019333,-0.001152,-0.577596,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581613555456,4.694659,-1.779414,1.021864,0.578389,-0.151865,-0.794326,-0.107068,0.018692,-0.002251,-0.585787,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581618555648,4.694752,-1.779429,1.018915,0.577973,-0.151874,-0.794672,-0.106740,0.018206,-0.003661,-0.593856,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581623555328,4.694842,-1.779450,1.015926,0.577585,-0.151922,-0.794992,-0.106389,0.017954,-0.004880,-0.601669,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581628555520,4.694933,-1.779476,1.012900,0.577225,-0.152014,-0.795284,-0.106034,0.018312,-0.005479,-0.608824,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581633555456,4.695027,-1.779502,1.009840,0.576886,-0.152168,-0.795546,-0.105692,0.019365,-0.004959,-0.615077,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581638555648,4.695128,-1.779522,1.006751,0.576559,-0.152388,-0.795783,-0.105375,0.020994,-0.003163,-0.620701,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581643555328,4.695237,-1.779532,1.003635,0.576227,-0.152671,-0.796007,-0.105091,0.022783,-0.000603,-0.625544,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581648555520,4.695355,-1.779528,1.000499,0.575877,-0.152997,-0.796229,-0.104852,0.024243,0.002196,-0.628869,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581653555456,4.695478,-1.779510,0.997351,0.575508,-0.153327,-0.796457,-0.104669,0.025142,0.004951,-0.630474,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581658555392,4.695604,-1.779479,0.994197,0.575135,-0.153620,-0.796686,-0.104551,0.025272,0.007321,-0.630743,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581663555328,4.695730,-1.779438,0.991046,0.574771,-0.153847,-0.796912,-0.104490,0.024974,0.009269,-0.630019,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581668555520,4.695854,-1.779387,0.987898,0.574421,-0.153988,-0.797140,-0.104467,0.024782,0.011187,-0.628921,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581673555712,4.695978,-1.779326,0.984755,0.574094,-0.154033,-0.797366,-0.104479,0.024880,0.013137,-0.628329,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581678555392,4.696104,-1.779256,0.981613,0.573778,-0.153985,-0.797596,-0.104530,0.025255,0.014740,-0.628476,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581683555584,4.696232,-1.779180,0.978468,0.573463,-0.153852,-0.797837,-0.104616,0.025891,0.015664,-0.629474,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581688555520,4.696363,-1.779103,0.975315,0.573154,-0.153646,-0.798086,-0.104713,0.026520,0.015325,-0.631655,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581693555712,4.696497,-1.779030,0.972149,0.572852,-0.153387,-0.798342,-0.104795,0.027135,0.013572,-0.634764,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581698555392,4.696634,-1.778969,0.968966,0.572556,-0.153101,-0.798605,-0.104831,0.027809,0.011127,-0.638551,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581703555584,4.696775,-1.778919,0.965762,0.572283,-0.152824,-0.798858,-0.104797,0.028494,0.008759,-0.643069,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581708555520,4.696919,-1.778880,0.962535,0.572047,-0.152603,-0.799086,-0.104672,0.029243,0.006966,-0.647804,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581713555456,4.697067,-1.778847,0.959285,0.571850,-0.152473,-0.799280,-0.104454,0.030036,0.005882,-0.652048,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581718555392,4.697220,-1.778819,0.956015,0.571692,-0.152450,-0.799435,-0.104165,0.030876,0.005387,-0.655870,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581723555584,4.697376,-1.778794,0.952728,0.571570,-0.152532,-0.799552,-0.103822,0.031559,0.004937,-0.659157,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581728555520,4.697535,-1.778771,0.949426,0.571485,-0.152684,-0.799632,-0.103452,0.031950,0.004180,-0.661710,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581733555456,4.697695,-1.778752,0.946112,0.571422,-0.152873,-0.799689,-0.103077,0.032095,0.003188,-0.663763,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581738555392,4.697855,-1.778739,0.942790,0.571363,-0.153063,-0.799739,-0.102738,0.032187,0.002153,-0.665065,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581743555584,4.698017,-1.778730,0.939465,0.571293,-0.153227,-0.799793,-0.102459,0.032541,0.001373,-0.665037,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581748555520,4.698182,-1.778725,0.936142,0.571208,-0.153349,-0.799857,-0.102254,0.033444,0.000858,-0.664065,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581753555456,4.698352,-1.778722,0.932825,0.571113,-0.153408,-0.799929,-0.102131,0.034509,0.000080,-0.662784,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581758555392,4.698527,-1.778726,0.929515,0.571008,-0.153392,-0.800014,-0.102073,0.035509,-0.001627,-0.661327,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581763555584,4.698707,-1.778741,0.926211,0.570896,-0.153313,-0.800113,-0.102045,0.036656,-0.004292,-0.659925,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581768555520,4.698894,-1.778771,0.922914,0.570799,-0.153182,-0.800213,-0.102002,0.037986,-0.007698,-0.659008,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581773555456,4.699088,-1.778820,0.919620,0.570725,-0.153001,-0.800310,-0.101924,0.039767,-0.011774,-0.658717,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581778555392,4.699293,-1.778889,0.916326,0.570665,-0.152781,-0.800410,-0.101804,0.042171,-0.016059,-0.658973,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581783555584,4.699511,-1.778979,0.913028,0.570609,-0.152543,-0.800518,-0.101629,0.045016,-0.020001,-0.660148,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581788555264,4.699744,-1.779088,0.909722,0.570551,-0.152308,-0.800634,-0.101395,0.048001,-0.023588,-0.662231,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581793555456,4.699991,-1.779214,0.906405,0.570483,-0.152097,-0.800760,-0.101099,0.050850,-0.026680,-0.664593,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581798555648,4.700251,-1.779353,0.903076,0.570398,-0.151936,-0.800897,-0.100734,0.053139,-0.028970,-0.666847,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581803555584,4.700520,-1.779502,0.899737,0.570303,-0.151832,-0.801037,-0.100311,0.054425,-0.030584,-0.668750,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581808555520,4.700793,-1.779657,0.896391,0.570206,-0.151776,-0.801175,-0.099848,0.054699,-0.031439,-0.669645,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581813555456,4.701065,-1.779814,0.893043,0.570114,-0.151750,-0.801305,-0.099369,0.054291,-0.031372,-0.669450,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581818555648,4.701334,-1.779969,0.889697,0.570035,-0.151731,-0.801421,-0.098916,0.053371,-0.030458,-0.668945,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581823555584,4.701598,-1.780117,0.886354,0.569957,-0.151709,-0.801528,-0.098531,0.052048,-0.028987,-0.668467,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581828555520,4.701854,-1.780258,0.883012,0.569859,-0.151686,-0.801640,-0.098227,0.050560,-0.027214,-0.668164,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581833555456,4.702104,-1.780389,0.879671,0.569734,-0.151660,-0.801761,-0.098004,0.049348,-0.025449,-0.668351,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581838555648,4.702350,-1.780513,0.876329,0.569592,-0.151640,-0.801883,-0.097859,0.048841,-0.024161,-0.668606,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581843555328,4.702594,-1.780632,0.872986,0.569430,-0.151644,-0.802007,-0.097784,0.049117,-0.023379,-0.668616,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581848555520,4.702842,-1.780749,0.869643,0.569243,-0.151676,-0.802137,-0.097761,0.049835,-0.023463,-0.668570,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581853555456,4.703093,-1.780870,0.866300,0.569034,-0.151734,-0.802274,-0.097763,0.050467,-0.024914,-0.668548,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581858555648,4.703346,-1.781002,0.862957,0.568795,-0.151802,-0.802431,-0.097759,0.050710,-0.027965,-0.668417,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581863555328,4.703599,-1.781153,0.859616,0.568527,-0.151869,-0.802613,-0.097713,0.050632,-0.032397,-0.667968,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581868555520,4.703852,-1.781328,0.856279,0.568248,-0.151944,-0.802812,-0.097589,0.050582,-0.037395,-0.667026,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581873555456,4.704105,-1.781527,0.852948,0.567958,-0.152034,-0.803026,-0.097378,0.050640,-0.042209,-0.665256,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581878555648,4.704358,-1.781748,0.849628,0.567661,-0.152138,-0.803252,-0.097082,0.050564,-0.046155,-0.662942,-0.003172,0.021267,0.078502,-0.025266,0.136697,0.075594
1403636581883555328,4.702328,-1.776740,0.842506,0.567380,-0.152242,-0.803458,-0.096731,0.044025,-0.030191,-0.677912,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581888555520,4.702547,-1.776897,0.839123,0.567071,-0.152376,-0.803701,-0.096318,0.043518,-0.032420,-0.675276,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581893555456,4.702762,-1.777063,0.835754,0.566736,-0.152512,-0.803964,-0.095884,0.042784,-0.033909,-0.672433,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581898555392,4.702975,-1.777234,0.832399,0.566381,-0.152650,-0.804239,-0.095449,0.042129,-0.034516,-0.669628,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581903555328,4.703184,-1.777406,0.829058,0.566012,-0.152798,-0.804521,-0.095031,0.041711,-0.034409,-0.666785,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581908555520,4.703393,-1.777575,0.825731,0.565618,-0.152967,-0.804811,-0.094652,0.041709,-0.033354,-0.663966,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581913555456,4.703603,-1.777738,0.822418,0.565194,-0.153161,-0.805110,-0.094331,0.042223,-0.031524,-0.661243,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581918555392,4.703816,-1.777890,0.819118,0.564744,-0.153383,-0.805412,-0.094086,0.043106,-0.029457,-0.658519,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581923555584,4.704034,-1.778033,0.815833,0.564273,-0.153626,-0.805713,-0.093943,0.044340,-0.027581,-0.655495,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581928555520,4.704260,-1.778167,0.812564,0.563774,-0.153881,-0.806019,-0.093899,0.045749,-0.026320,-0.652187,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581933555712,4.704491,-1.778297,0.809311,0.563243,-0.154154,-0.806332,-0.093947,0.046810,-0.025694,-0.649115,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581938555392,4.704726,-1.778426,0.806073,0.562682,-0.154439,-0.806657,-0.094053,0.047069,-0.025732,-0.646168,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581943555584,4.704960,-1.778556,0.802850,0.562093,-0.154727,-0.806999,-0.094176,0.046507,-0.026246,-0.643074,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581948555520,4.705189,-1.778689,0.799643,0.561477,-0.155024,-0.807358,-0.094289,0.045102,-0.027097,-0.639776,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581953555456,4.705408,-1.778828,0.796453,0.560844,-0.155338,-0.807729,-0.094367,0.042673,-0.028400,-0.635947,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581958555392,4.705614,-1.778973,0.793285,0.560210,-0.155668,-0.808104,-0.094382,0.039508,-0.029778,-0.631503,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581963555584,4.705803,-1.779125,0.790138,0.559586,-0.156011,-0.808477,-0.094323,0.036035,-0.030916,-0.626934,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581968555520,4.705974,-1.779281,0.787016,0.558976,-0.156363,-0.808846,-0.094195,0.032661,-0.031585,-0.622049,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581973555456,4.706131,-1.779439,0.783918,0.558375,-0.156719,-0.809213,-0.094018,0.029874,-0.031400,-0.616955,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581978555392,4.706275,-1.779594,0.780846,0.557778,-0.157080,-0.809578,-0.093818,0.027936,-0.030451,-0.612249,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581983555584,4.706412,-1.779742,0.777796,0.557170,-0.157436,-0.809951,-0.093628,0.026841,-0.029104,-0.607740,-0.003172,0.021267,0.078502,-0.025266,0.136698,0.075596
1403636581988555520,4.706604,-1.779780,0.774537,0.556533,-0.157775,-0.810333,-0.093487,0.028010,-0.025890,-0.607487,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636581993555456,4.706745,-1.779906,0.771511,0.555858,-0.158096,-0.810743,-0.093405,0.028414,-0.024705,-0.602774,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636581998555392,4.706889,-1.780028,0.768509,0.555159,-0.158393,-0.811166,-0.093393,0.029178,-0.023890,-0.597968,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582003555584,4.707038,-1.780147,0.765532,0.554436,-0.158659,-0.811602,-0.093453,0.030290,-0.023663,-0.592794,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582008555520,4.707193,-1.780266,0.762582,0.553691,-0.158889,-0.812051,-0.093578,0.031635,-0.024010,-0.587249,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582013555456,4.707354,-1.780389,0.759661,0.552938,-0.159083,-0.812506,-0.093752,0.032916,-0.025048,-0.581462,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582018555392,4.707521,-1.780518,0.756769,0.552178,-0.159244,-0.812969,-0.093955,0.034009,-0.026884,-0.575241,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582023555584,4.707693,-1.780658,0.753909,0.551415,-0.159380,-0.813437,-0.094159,0.034815,-0.029068,-0.568675,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582028555520,4.707869,-1.780809,0.751083,0.550657,-0.159500,-0.813906,-0.094337,0.035242,-0.031065,-0.561909,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582033555456,4.708044,-1.780968,0.748291,0.549903,-0.159628,-0.814376,-0.094467,0.035059,-0.032778,-0.554869,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582038555392,4.708217,-1.781136,0.745536,0.549149,-0.159780,-0.814848,-0.094534,0.034203,-0.034167,-0.547168,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582043555584,4.708385,-1.781309,0.742821,0.548402,-0.159946,-0.815318,-0.094537,0.032812,-0.035234,-0.538754,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582048555520,4.708544,-1.781487,0.740150,0.547670,-0.160118,-0.815784,-0.094475,0.030951,-0.036125,-0.529533,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582053555456,4.708694,-1.781670,0.737528,0.546958,-0.160284,-0.816244,-0.094355,0.028807,-0.036750,-0.519320,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582058555648,4.708832,-1.781854,0.734958,0.546263,-0.160436,-0.816697,-0.094200,0.026593,-0.036872,-0.508715,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582063555584,4.708961,-1.782037,0.732441,0.545583,-0.160567,-0.817148,-0.094021,0.024681,-0.036491,-0.498176,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582068555520,4.709081,-1.782218,0.729976,0.544901,-0.160668,-0.817603,-0.093841,0.023346,-0.035845,-0.487620,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582073555456,4.709195,-1.782395,0.727564,0.544210,-0.160738,-0.818069,-0.093672,0.022593,-0.034967,-0.477241,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582078555648,4.709308,-1.782568,0.725203,0.543515,-0.160785,-0.818540,-0.093522,0.022339,-0.034309,-0.467076,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582083555584,4.709562,-1.782706,0.722749,0.542810,-0.160812,-0.819007,-0.093403,0.025860,-0.033904,-0.459549,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582088555520,4.709692,-1.782877,0.720477,0.542091,-0.160819,-0.819494,-0.093299,0.026219,-0.034437,-0.449182,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582093555456,4.709825,-1.783051,0.718257,0.541366,-0.160800,-0.819987,-0.093211,0.026758,-0.035273,-0.438870,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582098555648,4.709960,-1.783231,0.716090,0.540642,-0.160756,-0.820483,-0.093130,0.027179,-0.036638,-0.428151,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582103555328,4.710096,-1.783419,0.713977,0.539925,-0.160686,-0.820979,-0.093051,0.027516,-0.038409,-0.416747,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582108555520,4.710234,-1.783615,0.711923,0.539222,-0.160595,-0.821468,-0.092964,0.027570,-0.040340,-0.404847,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582113555456,4.710371,-1.783823,0.709931,0.538541,-0.160497,-0.821946,-0.092861,0.027273,-0.042553,-0.392300,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582118555648,4.710506,-1.784041,0.708002,0.537878,-0.160405,-0.822413,-0.092732,0.026747,-0.044764,-0.379088,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582123555328,4.710638,-1.784270,0.706140,0.537227,-0.160333,-0.822872,-0.092565,0.025920,-0.046729,-0.365618,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582128555520,4.710764,-1.784508,0.704347,0.536603,-0.160291,-0.823312,-0.092347,0.024703,-0.048473,-0.351878,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582133555456,4.710884,-1.784753,0.702623,0.536007,-0.160291,-0.823731,-0.092070,0.023103,-0.049612,-0.337669,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075597
1403636582138555648,4.711067,-1.785007,0.700949,0.535431,-0.160340,-0.824128,-0.091747,0.024015,-0.050312,-0.323709,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075598
1403636582143555328,4.711183,-1.785259,0.699368,0.534884,-0.160418,-0.824509,-0.091388,0.022054,-0.050440,-0.308720,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075598
1403636582148555520,4.711289,-1.785510,0.697863,0.534372,-0.160496,-0.824867,-0.091011,0.020404,-0.050194,-0.293587,-0.003172,0.021267,0.078502,-0.025266,0.136699,0.075598
